"Mean Hourly Temperature (°C) for all sites, 01/01/04 thru 12/31/04",,,,,,,,,,,,,,,,,,
Location,Bald Mesa,Beaver Basin,Burro Pass Tr,Dry Fk Mill Cr,E Mt Peale,Geyser Pass,Gold Basin,Grand-view,Horse Cr,La Sal Pass,L. Beaver,Mellenthin Meadows,Moonlight Meadows,Mt Mellenthin,N Peale RG,Wet Fk Mill Cr,Upper Dk Can,Upper Dk Can 2
Logger S/N,532797,532798,533551,555505,533560,555501,441384,555497,532800,555506,710738,695788,625100,555494,532801,555502,555498,710739
Elevation (m),2707.00,3378,3329,3232,3073,3207,3186,2204,3037,3091,3125,3195,3280,3445,3223,2988,3518,3512
Date/Time,BMS,UBB,BPT,DFM,EMP,GEP,GOB,GRV,HCR,LSP,LBB,MEM,MOM,MEL,NPE,WFM,UDC,UD2
07/11/04 12:00,23.24,16.63,14.40,13.90,17.33,14.79,16.82,26.28,16.70,16.63,17.14,17.14,16.51,14.22,16.19,14.66,15.30,16.25
07/11/04 13:00,24.40,17.39,15.49,14.85,17.39,16.13,17.20,26.86,17.33,17.08,17.52,17.39,17.65,15.04,16.32,17.01,18.22,17.01
07/11/04 14:00,24.79,16.95,16.19,16.00,18.53,17.01,17.71,27.45,18.22,17.46,17.84,17.01,17.90,15.36,16.63,18.53,19.81,17.58
07/11/04 15:00,24.92,16.76,16.95,17.39,20.19,17.33,18.15,27.32,18.85,18.28,18.79,17.20,17.58,16.44,16.82,18.85,20.12,17.77
07/11/04 16:00,25.05,16.76,17.71,17.71,20.25,18.03,17.77,29.17,19.62,18.92,18.85,17.27,17.71,16.82,18.03,19.93,23.37,18.91
07/11/04 17:00,25.37,16.32,17.08,20.19,19.75,18.03,17.90,29.63,19.94,20.25,19.55,17.71,18.22,16.89,18.53,21.20,21.91,18.98
07/11/04 18:00,23.82,16.19,17.39,19.93,19.62,19.11,17.77,30.44,19.17,19.81,20.32,17.84,19.30,18.03,18.47,20.50,20.89,18.28
07/11/04 19:00,22.73,15.23,16.70,18.85,18.72,19.04,16.82,30.38,18.28,19.93,18.47,17.58,19.36,17.77,18.53,19.42,19.68,17.77
07/11/04 20:00,20.50,14.79,16.32,19.17,17.96,18.85,15.30,30.24,15.49,19.74,17.01,16.89,17.84,17.27,19.04,18.60,20.00,17.58
07/11/04 21:00,18.09,14.47,15.04,17.39,17.01,17.96,14.02,29.30,12.87,17.65,15.75,16.32,15.55,16.82,16.82,17.39,16.12,15.68
07/11/04 22:00,17.84,13.77,13.38,12.55,15.36,16.06,13.64,27.45,11.51,15.43,14.60,14.21,13.64,15.74,14.53,14.79,12.55,13.51
07/11/04 23:00,17.90,13.57,11.84,9.95,14.85,13.12,13.32,25.37,10.54,13.58,13.25,11.90,12.74,14.85,12.48,12.48,11.77,12.87
07/12/04 00:00,17.58,13.51,10.99,9.16,15.04,12.93,13.32,25.11,10.02,13.64,11.96,11.25,13.19,14.09,10.86,11.38,10.41,12.23
07/12/04 01:00,17.01,13.32,11.06,8.76,15.23,13.32,13.19,24.85,9.49,13.70,10.99,10.99,13.38,13.77,10.15,10.99,8.36,11.64
07/12/04 02:00,16.82,13.19,10.41,8.43,15.23,13.45,12.36,24.47,9.23,13.70,10.21,10.80,12.87,13.26,9.69,10.60,8.16,10.80
07/12/04 03:00,16.76,12.93,10.08,8.50,14.98,13.13,12.23,24.40,8.70,13.77,9.82,10.28,13.26,13.38,9.36,10.28,7.56,10.15
07/12/04 04:00,16.57,12.61,9.36,8.70,14.85,13.45,11.84,24.01,8.36,13.96,9.03,9.95,13.32,13.51,8.90,9.95,6.69,9.82
07/12/04 05:00,16.70,12.23,9.49,7.63,14.60,13.38,11.64,23.82,8.03,13.51,8.70,9.95,13.06,13.13,8.50,9.62,6.35,9.55
07/12/04 06:00,16.32,12.55,9.16,7.76,14.15,12.80,12.03,23.56,7.83,12.93,8.76,9.49,12.55,12.80,8.16,9.03,7.16,9.62
07/12/04 07:00,18.66,13.83,8.96,7.36,14.34,12.16,11.12,22.41,8.03,12.55,8.23,9.03,12.16,12.55,8.10,8.90,8.03,10.08
07/12/04 08:00,21.46,14.47,8.63,7.30,14.09,11.71,13.06,23.05,9.68,12.16,9.29,9.03,11.64,12.36,8.63,8.63,8.36,9.95
07/12/04 09:00,23.50,15.23,8.96,7.43,14.41,12.68,15.55,23.11,13.25,13.57,10.67,12.02,12.42,14.34,11.96,8.63,9.55,12.29
07/12/04 10:00,25.24,16.25,13.50,9.35,15.94,14.09,16.89,24.15,16.32,15.17,14.02,17.52,14.91,15.94,15.23,9.29,12.29,14.15
07/12/04 11:00,24.60,17.08,14.72,13.19,17.84,15.55,17.58,27.06,17.71,17.33,18.09,19.10,19.04,16.19,16.76,13.06,15.04,16.70
07/12/04 12:00,24.46,17.33,15.74,15.23,18.91,15.87,17.90,27.72,18.53,18.60,18.60,17.65,17.39,14.85,17.65,16.32,16.82,18.85
07/12/04 13:00,23.69,17.01,17.46,16.51,18.85,17.58,18.03,28.44,18.47,17.58,17.65,19.11,19.04,16.25,17.01,18.60,20.19,17.96
07/12/04 14:00,26.02,18.47,16.76,17.46,17.77,18.03,17.65,29.50,19.42,17.01,17.77,18.53,18.85,17.27,17.52,19.24,21.34,18.60
07/12/04 15:00,26.02,17.46,16.63,17.46,18.73,17.20,18.92,29.57,21.27,19.17,19.30,17.90,17.52,16.76,17.77,18.09,20.19,17.84
07/12/04 16:00,27.71,17.46,19.11,19.68,20.82,20.63,18.72,30.31,20.76,19.55,18.98,19.55,19.68,17.77,18.66,21.14,19.30,17.14
07/12/04 17:00,27.19,17.14,18.16,19.55,20.76,19.93,18.72,31.25,21.39,21.01,20.00,19.74,19.81,19.36,19.30,21.40,23.78,19.74
07/12/04 18:00,25.30,17.46,18.72,21.08,20.76,20.57,18.22,32.34,18.92,21.97,20.51,18.72,19.87,18.41,19.04,20.82,20.44,18.35
07/12/04 19:00,24.79,16.76,17.77,20.89,20.32,19.36,17.27,32.48,18.34,21.27,18.22,18.60,19.17,18.35,20.12,20.82,24.49,19.23
07/12/04 20:00,22.03,15.87,17.52,20.51,19.17,20.13,16.89,31.46,16.19,21.46,17.08,18.15,18.85,17.84,18.34,19.30,22.36,17.84
07/12/04 21:00,20.51,15.56,16.63,18.79,18.28,18.53,15.94,30.92,14.85,19.62,16.57,16.89,17.39,17.33,14.72,18.22,15.80,15.87
07/12/04 22:00,20.76,15.81,13.96,14.15,16.76,17.08,15.87,29.44,14.73,17.71,14.28,14.85,16.25,16.76,13.12,15.62,12.67,14.53
07/12/04 23:00,20.44,14.34,13.45,12.55,16.44,15.87,15.36,28.18,16.57,16.82,13.00,13.96,16.06,15.94,13.13,14.28,12.68,13.83
07/13/04 00:00,18.98,13.51,14.28,13.51,17.01,15.74,14.85,27.52,16.32,17.52,13.32,14.92,16.06,15.81,14.66,14.47,12.93,14.15
07/13/04 01:00,18.15,13.32,14.21,15.11,15.94,15.62,14.60,26.54,15.68,16.00,16.00,15.43,14.66,14.09,14.85,15.68,11.64,12.68
07/13/04 02:00,16.70,13.32,13.25,14.15,15.23,14.91,14.47,25.50,13.77,15.17,15.30,14.98,13.83,13.70,14.98,13.64,11.51,12.10
07/13/04 03:00,16.32,12.93,12.23,12.80,14.85,13.57,13.96,24.79,12.42,14.85,14.53,13.77,13.06,13.38,14.79,12.55,10.47,11.32
07/13/04 04:00,16.38,12.93,10.47,10.28,14.47,11.97,13.70,24.27,12.23,14.79,12.16,11.32,12.61,13.19,15.04,11.25,10.54,11.25
07/13/04 05:00,16.95,12.80,10.34,9.56,14.28,11.77,14.03,23.82,12.55,14.72,10.99,10.28,12.80,13.32,14.85,10.47,10.34,11.38
07/13/04 06:00,17.52,12.80,10.60,9.88,14.09,12.10,13.70,22.73,12.74,13.96,10.34,11.90,12.87,13.19,14.34,10.41,10.99,11.38
07/13/04 07:00,17.58,13.64,11.12,10.67,14.22,12.68,13.57,22.10,13.25,14.09,11.12,12.87,12.87,12.93,14.41,10.99,10.80,11.12
07/13/04 08:00,19.36,13.77,11.45,10.60,14.09,12.55,14.47,22.35,15.04,13.96,11.71,12.22,12.42,12.74,14.34,11.38,10.73,11.19
07/13/04 09:00,22.67,14.34,12.42,12.03,14.28,13.25,15.43,22.35,16.00,14.47,14.40,13.58,13.13,13.25,14.60,12.16,11.32,12.10
07/13/04 10:00,23.56,16.13,13.64,13.57,14.22,14.47,16.32,24.14,16.44,15.30,14.60,15.93,15.10,14.72,15.11,13.64,12.74,12.87
07/13/04 11:00,25.04,18.28,14.41,14.28,15.62,14.91,17.08,26.54,17.01,16.19,16.38,17.08,15.62,15.81,16.32,14.92,13.83,14.34
07/13/04 12:00,25.31,18.22,15.24,15.30,17.46,15.30,18.66,27.59,17.58,17.46,17.77,17.39,16.13,15.75,17.58,16.57,17.27,17.65
07/13/04 13:00,22.93,17.84,16.38,16.57,19.04,16.51,19.49,27.85,18.22,18.41,18.28,18.53,17.33,17.27,17.77,18.41,19.93,19.11
07/13/04 14:00,24.53,18.72,17.90,17.33,20.63,18.09,19.23,27.58,18.98,19.30,19.94,19.11,17.58,18.34,18.66,17.58,22.35,20.76
07/13/04 15:00,25.96,18.22,17.77,17.33,21.97,19.30,19.81,28.57,20.82,19.81,19.81,19.68,18.41,18.22,19.29,18.22,23.70,19.42
07/13/04 16:00,24.85,17.39,18.72,18.98,21.97,19.87,19.30,30.11,19.74,20.38,19.81,20.00,19.23,19.10,19.87,19.93,24.41,19.81
07/13/04 17:00,19.87,16.82,18.34,19.49,21.65,19.42,18.34,31.05,18.66,21.08,18.72,19.87,18.72,18.60,20.00,20.89,23.63,19.30
07/13/04 18:00,19.30,15.87,17.65,18.41,20.19,19.04,17.20,30.04,16.89,20.70,19.23,19.04,18.15,18.41,19.55,19.11,21.27,18.53
07/13/04 19:00,19.61,15.36,16.82,17.65,18.22,17.96,16.38,29.03,16.00,19.23,16.82,17.77,17.27,17.01,18.41,17.90,17.65,16.89
07/13/04 20:00,20.00,14.91,15.62,15.87,17.84,16.32,16.13,27.65,15.24,17.84,15.11,16.44,15.68,16.06,17.08,16.32,15.23,15.55
07/13/04 21:00,19.62,14.47,14.72,14.79,16.51,15.68,15.11,27.52,13.64,17.33,14.98,16.00,15.10,15.81,16.13,15.43,14.09,14.85
07/13/04 22:00,18.91,14.85,13.83,13.12,17.01,15.62,14.53,26.54,12.42,16.63,14.60,15.36,15.10,15.74,15.74,14.34,13.70,14.66
07/13/04 23:00,18.47,14.41,11.84,11.32,16.13,14.22,14.47,25.69,11.77,15.23,12.80,13.38,14.60,15.10,13.25,12.61,10.93,13.25
07/14/04 00:00,18.53,13.70,11.97,10.93,15.56,14.03,14.22,25.50,11.25,14.53,11.71,12.48,14.47,14.66,12.16,12.16,10.54,12.61
07/14/04 01:00,18.34,13.70,11.58,10.60,15.87,14.03,14.03,24.08,10.80,14.79,11.06,12.16,14.47,14.15,11.71,11.90,10.28,12.23
07/14/04 02:00,17.90,13.77,11.25,10.34,16.00,14.09,14.02,23.69,10.60,14.72,10.60,12.03,14.47,14.09,11.38,11.32,10.15,12.23
07/14/04 03:00,17.84,13.57,10.93,9.75,16.00,13.77,14.72,22.09,10.60,14.41,10.21,11.58,14.22,14.09,10.99,10.99,9.88,11.90
07/14/04 04:00,17.39,13.32,10.73,9.82,15.56,13.45,13.57,22.03,10.47,14.28,10.08,11.25,13.90,13.83,10.99,10.93,10.27,11.71
07/14/04 05:00,16.38,13.19,10.47,9.69,15.23,12.49,12.93,22.73,10.02,14.47,10.15,11.06,13.06,13.57,11.19,10.99,10.79,11.97
07/14/04 06:00,15.36,13.32,9.95,9.62,14.60,11.97,12.61,22.22,9.55,13.45,10.15,10.67,12.68,12.87,10.34,10.67,8.03,10.67
07/14/04 07:00,16.82,13.83,9.82,8.96,14.47,12.10,13.45,21.14,10.47,13.32,9.69,10.28,12.93,12.61,9.36,10.21,7.36,9.89
07/14/04 08:00,17.84,14.15,9.95,8.30,14.53,12.16,14.28,21.33,12.03,12.22,9.62,10.28,12.48,13.00,9.49,9.95,7.96,9.95
07/14/04 09:00,19.62,14.98,11.06,9.95,14.85,12.80,15.75,21.84,14.28,13.32,11.32,11.71,13.13,13.77,11.25,10.60,10.21,11.45
07/14/04 10:00,22.67,14.41,12.74,12.16,15.23,13.58,15.56,23.05,15.55,14.47,12.93,13.45,13.83,14.02,12.74,12.35,12.48,12.68
07/14/04 11:00,23.50,15.81,14.21,13.64,17.33,14.72,15.49,24.08,16.19,15.81,14.66,17.52,16.63,16.38,16.44,14.15,15.49,16.25
07/14/04 12:00,24.08,17.14,14.98,14.03,18.85,15.17,16.82,24.40,16.63,17.20,16.51,17.39,17.33,14.92,17.27,15.81,15.36,16.70
07/14/04 13:00,23.89,16.38,15.23,14.72,19.36,15.62,17.65,27.33,17.96,18.28,16.32,16.76,16.95,14.92,17.84,17.01,17.52,17.52
07/14/04 14:00,25.63,16.63,16.44,16.00,20.95,16.70,18.22,27.72,19.10,19.04,17.65,17.58,17.01,15.81,17.90,18.22,17.90,17.58
07/14/04 15:00,26.41,17.90,15.49,16.19,18.66,16.06,19.17,27.06,20.70,20.06,17.01,16.89,16.13,16.13,17.96,17.01,18.92,17.71
07/14/04 16:00,27.06,17.33,16.76,17.52,17.77,17.39,19.68,27.91,21.65,20.57,17.77,17.84,17.20,16.57,17.58,18.28,20.89,17.33
07/14/04 17:00,23.92,10.42,19.49,20.83,19.81,19.74,14.65,30.24,16.44,22.09,19.62,19.23,20.12,18.98,19.23,21.78,25.13,19.49
07/14/04 18:00,21.27,8.23,18.41,20.51,18.79,20.44,13.64,31.12,17.14,22.61,18.47,19.17,20.76,19.87,19.62,22.99,23.79,19.68
07/14/04 19:00,21.01,8.70,10.33,8.76,13.44,12.71,14.66,30.11,17.20,13.88,13.81,12.14,11.28,10.45,12.27,12.26,8.69,8.08
07/14/04 20:00,19.55,10.14,9.42,8.89,11.64,11.71,14.22,29.43,16.25,13.45,10.67,12.22,10.21,11.77,12.61,11.64,14.65,9.81
07/14/04 21:00,18.60,11.97,9.69,9.42,12.55,11.12,14.09,28.64,14.98,13.32,11.19,12.35,9.29,13.13,11.96,11.19,13.44,10.14
07/14/04 22:00,17.71,11.97,9.55,7.70,11.84,10.34,13.70,26.86,14.09,12.23,11.06,10.54,9.36,13.70,10.34,10.73,11.12,8.83
07/14/04 23:00,17.39,12.36,9.10,7.30,12.36,9.82,13.45,25.11,13.32,12.35,10.54,9.82,9.55,13.19,9.82,10.21,11.19,8.63
07/15/04 00:00,16.44,11.77,8.90,7.03,12.55,10.15,12.93,23.76,12.10,12.68,10.02,9.23,9.95,12.74,9.42,9.82,10.08,8.63
07/15/04 01:00,15.81,11.90,9.22,7.30,13.32,10.34,12.36,23.76,11.77,12.29,9.82,9.36,10.15,12.68,9.29,9.82,10.28,8.96
07/15/04 02:00,15.62,11.58,9.42,7.63,13.77,10.02,12.16,23.44,11.71,11.38,9.89,9.62,9.69,12.23,9.03,9.82,9.55,8.70
07/15/04 03:00,14.85,10.86,9.23,7.36,13.45,10.21,11.84,22.86,11.38,11.19,9.62,9.10,9.95,11.90,8.63,9.49,8.50,8.23
07/15/04 04:00,13.83,10.08,9.42,7.63,13.26,10.21,11.12,22.80,10.47,10.80,9.62,9.36,10.02,11.58,8.63,9.42,8.50,8.16
07/15/04 05:00,13.96,10.21,8.96,7.16,12.74,10.34,10.67,21.65,9.95,10.28,9.29,8.63,10.08,10.99,8.43,9.29,7.63,7.83
07/15/04 06:00,14.15,10.41,7.96,6.29,12.03,9.49,10.47,20.70,9.42,9.42,8.36,8.23,9.62,10.60,8.23,8.36,7.96,7.30
07/15/04 07:00,16.82,11.38,7.83,6.56,11.71,9.42,10.60,20.25,9.62,9.36,8.03,7.90,9.42,10.34,7.96,8.16,7.36,7.03
07/15/04 08:00,18.53,12.48,7.90,5.95,11.77,9.42,12.29,20.38,11.45,9.23,7.96,7.96,9.36,10.21,8.10,7.83,7.83,7.23
07/15/04 09:00,20.32,13.64,8.30,6.69,12.42,10.27,13.83,20.51,13.38,11.70,9.42,9.42,9.88,11.70,9.75,8.16,9.29,8.96
07/15/04 10:00,20.44,12.93,10.80,9.09,13.45,11.97,14.41,22.10,13.70,13.70,11.12,13.38,12.28,12.42,11.51,9.88,10.93,10.21
07/15/04 11:00,17.52,12.42,12.55,11.25,14.98,13.00,14.15,22.99,13.32,15.56,14.02,16.82,15.74,14.41,14.02,11.64,14.02,13.25
07/15/04 12:00,19.62,11.64,13.32,11.45,16.25,13.06,14.15,23.57,13.77,15.94,14.79,16.38,14.02,13.45,15.43,12.16,14.92,13.89
07/15/04 13:00,21.40,10.47,12.42,10.40,17.08,12.36,14.72,21.78,15.43,14.72,14.60,13.96,12.55,12.42,15.49,11.64,15.49,13.70
07/15/04 14:00,19.61,9.95,12.48,9.82,17.39,13.32,13.06,18.35,13.76,15.68,12.22,14.72,13.38,13.64,15.43,11.83,14.41,13.45
07/15/04 15:00,17.07,10.54,10.60,10.73,13.13,12.80,13.06,23.89,13.57,16.19,11.19,13.25,12.03,12.35,13.90,13.00,13.70,12.29
07/15/04 16:00,20.13,12.74,10.21,10.60,12.67,11.71,14.15,24.85,14.21,13.51,11.38,12.54,10.60,11.24,12.28,12.80,10.20,10.72
07/15/04 17:00,21.33,13.90,9.88,11.50,12.93,11.64,14.34,20.64,14.60,15.68,11.12,12.48,10.99,10.53,12.86,12.73,14.46,10.66
07/15/04 18:00,21.77,13.70,11.12,15.81,14.03,13.96,14.28,26.15,14.02,16.70,13.96,14.66,12.93,12.67,15.56,14.41,17.71,11.97
07/15/04 19:00,20.44,13.06,11.97,16.70,14.72,15.11,14.03,27.32,12.81,18.28,13.57,14.66,14.15,14.28,16.44,14.41,19.24,12.36
07/15/04 20:00,17.58,12.74,11.97,16.57,14.91,15.43,13.25,27.78,11.58,17.46,12.42,14.09,13.45,14.60,15.81,14.09,18.03,12.10
07/15/04 21:00,15.87,11.97,11.32,14.65,14.66,14.73,12.42,26.02,10.54,15.43,11.58,12.74,12.61,14.41,12.35,13.38,14.21,11.45
07/15/04 22:00,15.94,11.77,10.41,10.54,13.32,12.35,11.77,24.14,10.21,13.19,11.19,10.73,11.25,13.32,12.16,11.71,11.38,10.34
07/15/04 23:00,16.44,12.03,10.47,9.36,12.93,10.86,12.10,22.86,10.41,12.29,11.19,10.54,10.60,12.03,13.19,10.54,10.34,9.82
07/16/04 00:00,16.51,11.97,10.47,9.23,12.93,11.12,12.03,22.42,10.47,11.77,11.25,10.60,10.67,11.64,13.57,10.28,10.21,9.55
07/16/04 01:00,15.68,11.64,10.67,9.75,12.93,11.64,11.51,22.29,9.89,12.49,11.51,10.60,11.19,11.77,13.57,10.80,10.60,9.82
07/16/04 02:00,14.73,10.47,10.08,9.42,12.93,11.71,11.25,21.90,9.62,12.23,10.86,10.15,11.25,11.58,12.48,10.60,9.75,9.42
07/16/04 03:00,13.38,10.27,9.75,8.50,12.93,10.86,10.73,21.39,9.82,11.25,10.21,9.82,10.54,11.25,10.99,9.89,9.23,9.10
07/16/04 04:00,11.45,8.76,9.95,8.83,12.42,10.15,10.60,20.44,10.15,10.86,11.45,10.54,9.89,10.02,11.58,9.82,8.56,8.56
07/16/04 05:00,12.36,8.83,9.49,9.10,11.77,10.14,11.06,18.35,9.82,10.60,10.99,9.95,9.62,9.42,10.93,9.82,7.76,7.96
07/16/04 06:00,13.25,9.42,7.83,8.16,9.75,9.10,10.73,18.09,9.55,9.42,9.36,9.16,8.30,9.03,10.67,9.36,7.03,6.83
07/16/04 07:00,14.02,9.95,7.43,8.16,9.29,8.63,10.86,18.53,9.36,9.29,9.16,8.63,8.30,9.56,9.82,9.03,7.50,7.10
07/16/04 08:00,16.57,10.99,7.63,7.96,9.10,8.63,11.77,18.60,10.21,9.16,9.42,8.30,8.70,9.89,9.23,9.03,7.23,7.03
07/16/04 09:00,18.15,11.97,7.90,7.90,9.75,9.03,12.74,18.47,11.97,9.49,9.69,8.76,9.16,10.93,9.49,8.96,7.50,7.30
07/16/04 10:00,20.63,12.68,9.82,9.09,11.06,10.21,13.58,19.74,13.83,11.51,12.03,14.27,12.01,12.68,12.35,9.29,9.62,9.22
07/16/04 11:00,20.95,11.90,10.93,10.93,12.55,11.71,14.09,22.54,14.47,13.38,14.34,16.25,15.81,12.29,14.72,11.19,11.51,11.97
07/16/04 12:00,19.74,11.71,11.84,12.61,13.45,12.03,13.32,23.76,14.15,14.02,14.72,14.85,13.51,11.90,13.19,13.13,11.19,10.47
07/16/04 13:00,20.83,12.80,12.03,13.13,14.09,12.93,14.28,24.92,15.55,14.28,13.70,14.85,14.40,12.10,14.09,14.79,13.77,11.83
07/16/04 14:00,20.82,14.66,11.77,12.48,10.67,12.29,15.10,24.98,15.75,14.28,13.58,13.25,12.61,11.51,13.06,13.45,12.29,10.67
07/16/04 15:00,19.74,13.90,13.64,14.28,12.80,14.79,14.02,26.08,14.66,16.19,14.91,15.30,14.92,13.32,14.41,15.43,16.06,12.74
07/16/04 16:00,17.84,10.92,14.98,15.55,13.25,15.55,12.87,26.60,11.38,16.82,16.57,16.06,15.87,13.90,15.62,16.76,15.68,13.25
07/16/04 17:00,17.20,11.38,13.64,14.60,11.77,14.02,12.68,25.56,11.97,14.47,15.68,14.66,14.02,12.28,13.83,15.11,11.05,10.93
07/16/04 18:00,19.81,11.51,10.01,10.53,11.90,10.73,12.87,25.30,12.29,14.02,11.90,11.32,10.08,9.22,12.55,11.77,10.66,10.02
07/16/04 19:00,19.81,11.32,10.47,11.51,11.77,11.84,12.93,23.76,12.10,13.19,12.48,12.23,11.51,9.62,12.23,12.23,9.95,8.96
07/16/04 20:00,17.65,11.06,10.08,10.93,10.99,10.93,12.48,24.08,10.80,14.60,12.03,10.60,9.62,10.47,11.97,11.64,13.89,9.88
07/16/04 21:00,15.55,10.86,10.08,11.51,10.67,11.06,12.42,23.88,10.21,14.15,11.64,10.02,9.69,11.51,10.93,11.97,11.05,9.75
07/16/04 22:00,15.55,10.41,9.03,9.69,9.95,10.08,12.42,21.97,10.93,12.87,10.54,9.09,9.23,11.45,9.55,10.60,8.63,8.96
07/16/04 23:00,14.79,10.34,9.03,9.16,9.82,9.16,12.36,20.32,10.99,12.29,9.82,8.83,8.90,11.45,9.36,9.82,7.90,8.83
07/17/04 00:00,13.26,9.49,9.16,10.28,9.95,9.03,12.03,20.13,10.54,11.84,9.42,8.83,8.63,10.86,9.23,9.82,8.23,8.63
07/17/04 01:00,13.96,9.36,9.62,10.02,10.60,9.42,11.77,19.49,10.08,11.45,9.62,9.42,8.96,10.73,9.82,10.02,7.90,8.56
07/17/04 02:00,13.96,9.23,9.56,9.88,10.21,9.42,12.03,18.47,9.82,10.99,9.42,9.03,9.03,10.47,9.23,9.69,6.89,8.03
07/17/04 03:00,13.51,9.62,9.29,8.96,10.60,9.62,11.25,18.85,10.15,10.73,9.23,9.03,9.23,10.67,9.29,9.42,7.70,8.83
07/17/04 04:00,12.10,8.76,8.90,8.90,10.60,9.16,10.34,19.42,9.49,11.06,9.03,9.03,9.03,10.67,9.42,9.42,8.23,8.90
07/17/04 05:00,12.61,8.36,9.16,9.29,10.15,9.29,10.21,18.66,8.96,10.47,9.36,9.10,8.89,9.49,9.89,9.82,7.96,8.30
07/17/04 06:00,13.32,9.23,8.10,8.36,9.69,8.36,10.60,17.90,8.70,9.55,9.03,8.36,7.90,8.43,9.16,9.10,6.69,7.36
07/17/04 07:00,15.23,10.28,7.23,7.50,9.42,7.90,10.93,17.58,9.42,9.42,8.03,7.63,7.76,9.03,8.23,8.90,6.08,6.96
07/17/04 08:00,16.25,11.45,7.43,7.43,9.62,8.16,11.58,17.90,10.73,9.88,7.90,7.90,8.36,9.29,8.10,8.56,7.09,7.83
07/17/04 09:00,17.71,12.16,8.83,8.89,10.41,9.16,12.35,17.33,11.97,10.86,9.09,9.09,8.90,10.08,9.16,9.56,8.76,8.43
07/17/04 10:00,19.43,12.29,10.34,10.73,10.80,10.27,13.45,17.90,13.13,11.83,11.25,10.99,10.53,10.93,10.14,10.80,9.48,9.09
07/17/04 11:00,19.68,11.90,11.45,11.77,12.29,11.38,13.58,18.98,13.38,13.38,12.68,14.34,13.31,12.03,12.03,11.90,11.19,10.47
07/17/04 12:00,21.90,11.90,11.84,12.55,13.96,11.38,14.09,20.76,14.28,14.15,12.87,13.77,12.48,11.58,13.51,13.06,14.79,14.09
07/17/04 13:00,21.21,11.96,11.32,12.61,13.26,11.71,13.57,21.46,14.72,14.09,12.80,12.61,11.84,10.99,12.74,13.45,12.74,12.22
07/17/04 14:00,22.61,13.45,10.99,12.55,13.45,11.51,14.28,22.61,15.36,14.72,13.13,12.16,11.38,10.80,12.93,13.32,12.87,11.64
07/17/04 15:00,21.65,13.26,12.41,13.45,14.85,12.74,14.60,23.18,15.62,14.85,12.55,13.38,12.93,11.77,13.77,14.79,13.44,11.96
07/17/04 16:00,22.74,13.32,14.09,14.98,15.36,13.83,14.47,24.08,15.94,15.93,14.91,14.53,14.53,12.80,14.79,15.81,15.68,13.38
07/17/04 17:00,24.28,13.90,13.26,15.49,15.36,13.70,15.36,24.85,17.08,16.44,15.62,14.53,13.89,12.93,14.66,16.13,13.25,12.55
07/17/04 18:00,22.73,13.70,13.45,15.62,14.15,14.03,15.23,25.95,16.25,15.55,15.62,14.53,14.47,13.00,14.47,16.32,13.19,11.84
07/17/04 19:00,20.13,11.70,13.96,16.82,15.11,15.04,13.12,27.58,13.51,16.70,15.81,15.10,15.43,13.96,15.43,16.63,15.68,13.13
07/17/04 20:00,18.15,11.19,13.57,15.36,14.66,14.53,12.93,26.41,13.06,15.68,14.53,14.85,14.41,13.51,15.43,15.81,14.27,12.87
07/17/04 21:00,16.70,11.25,9.88,12.48,13.64,10.08,12.48,24.60,11.84,14.28,12.35,11.96,10.01,11.64,13.38,13.64,10.21,10.80
07/17/04 22:00,17.14,11.06,8.63,10.28,13.13,9.82,12.93,24.40,11.84,13.70,10.93,10.93,8.83,12.29,11.71,12.03,10.28,10.60
07/17/04 23:00,16.44,11.32,8.10,9.29,12.93,9.42,12.10,22.93,11.38,13.19,9.82,10.02,9.16,11.71,11.70,10.67,10.28,10.15
07/18/04 00:00,15.87,11.25,8.30,9.55,12.03,9.23,11.77,22.92,10.67,13.13,9.75,10.21,9.29,11.32,13.13,11.06,8.56,9.49
07/18/04 01:00,15.17,10.86,8.56,9.62,12.16,9.03,11.77,21.84,10.21,11.97,9.82,9.69,9.49,11.19,10.73,10.73,9.16,9.42
07/18/04 02:00,14.47,10.80,8.23,9.03,12.35,9.36,11.19,21.46,9.62,11.71,9.42,9.36,9.62,10.99,10.15,10.15,8.63,9.23
07/18/04 03:00,15.04,10.67,7.63,8.63,11.25,8.03,11.38,21.46,9.16,10.99,9.16,8.70,8.76,10.21,9.23,10.54,8.43,8.76
07/18/04 04:00,14.60,10.21,7.10,8.03,10.99,7.83,11.32,20.00,10.21,10.73,8.23,7.90,9.03,10.34,8.36,9.62,8.43,9.03
07/18/04 05:00,13.13,8.76,7.16,7.83,10.86,8.03,10.41,19.17,10.54,11.12,7.83,7.83,9.62,10.41,8.95,9.23,8.16,8.76
07/18/04 06:00,12.68,9.36,7.90,8.56,11.38,9.16,10.41,19.30,9.69,11.77,9.02,9.22,9.42,10.14,11.25,9.62,8.36,8.56
07/18/04 07:00,15.68,10.47,8.16,9.16,10.99,8.76,10.80,19.17,10.01,10.08,10.54,9.62,8.56,8.76,10.41,9.82,7.10,7.50
07/18/04 08:00,18.73,10.86,7.83,8.76,11.38,8.36,11.71,19.42,11.38,9.55,11.32,10.54,8.10,10.01,11.51,9.16,7.50,7.96
